id,date,compound,neg,neu,pos
https://openalex.org/W4385516968,2023,0.8126,0.018,0.934,0.048
https://openalex.org/W4385521286,2023,0.8584,0.052,0.821,0.127
https://openalex.org/W4385521494,2023,0.8316,0.024,0.933,0.043
https://openalex.org/W4385521562,2023,0.9987,0.014,0.923,0.063
https://openalex.org/W4385580177,2023,0.9501,0.05,0.839,0.111
https://openalex.org/W4385620798,2023,0.7906,0.049,0.866,0.085
https://openalex.org/W4385628695,2023,0.9808,0.048,0.891,0.062
https://openalex.org/W4385660969,2023,0.9846,0.02,0.81,0.17
https://openalex.org/W4385668552,2023,0.9584,0.06,0.796,0.145
https://openalex.org/W4385671752,2023,0.9915,0.009,0.812,0.179
https://openalex.org/W4385699606,2023,0.979,0.014,0.844,0.142
https://openalex.org/W4385702101,2023,0.9859,0.018,0.819,0.163
https://openalex.org/W4385710375,2023,0.7269,0.04,0.861,0.099
https://openalex.org/W4385719558,2023,0.92,0.014,0.877,0.109
https://openalex.org/W4385730136,2023,0.9423,0.022,0.925,0.054
https://openalex.org/W4385735802,2023,0.9924,0.016,0.788,0.195
https://openalex.org/W4385740833,2023,0.9072,0.059,0.819,0.123
https://openalex.org/W4385741925,2023,-0.9949,0.109,0.8,0.091
https://openalex.org/W4385746370,2023,0.9647,0.025,0.896,0.08
https://openalex.org/W4385765407,2023,0.9674,0.04,0.84,0.12
https://openalex.org/W4385766084,2023,0.9985,0.073,0.795,0.132
https://openalex.org/W4385767485,2023,0.9221,0.02,0.878,0.102
https://openalex.org/W4385771145,2023,0.9847,0.017,0.828,0.154
https://openalex.org/W4385783081,2023,0.9902,0.063,0.838,0.099
https://openalex.org/W4385791456,2023,0.9596,0.058,0.848,0.095
https://openalex.org/W4385802674,2023,0.2263,0.0,0.984,0.016
https://openalex.org/W4385806244,2023,0.9999,0.096,0.745,0.159
https://openalex.org/W4385810929,2023,0.9022,0.066,0.807,0.126
https://openalex.org/W4385813029,2023,-0.5106,0.073,0.874,0.053
https://openalex.org/W4385819471,2023,0.9709,0.013,0.783,0.204
https://openalex.org/W4385829327,2023,0.9578,0.0,0.825,0.175
https://openalex.org/W4385829335,2023,0.9552,0.033,0.83,0.137
https://openalex.org/W4385832115,2023,0.9682,0.075,0.797,0.129
https://openalex.org/W4385837492,2023,0.9997,0.065,0.827,0.109
https://openalex.org/W4385841335,2023,0.0258,0.113,0.767,0.12
https://openalex.org/W4385875604,2023,-0.9653,0.14,0.803,0.056
https://openalex.org/W4385881262,2023,0.9949,0.015,0.866,0.119
https://openalex.org/W4385881958,2023,-0.8911,0.058,0.912,0.03
https://openalex.org/W4385884804,2023,0.2263,0.04,0.909,0.051
https://openalex.org/W4385934163,2023,0.8537,0.157,0.66,0.183
https://openalex.org/W4385952442,2023,0.7279,0.07,0.858,0.072
https://openalex.org/W4385954921,2023,0.9952,0.017,0.867,0.116
https://openalex.org/W4385955345,2023,0.9571,0.025,0.868,0.107
https://openalex.org/W4385987588,2023,0.8357,0.016,0.933,0.052
https://openalex.org/W4385987807,2023,0.9313,0.0,0.909,0.091
https://openalex.org/W4386001459,2023,0.7351,0.009,0.947,0.043
https://openalex.org/W4386016530,2023,0.8779,0.033,0.878,0.089
https://openalex.org/W4386029686,2023,0.1779,0.053,0.887,0.06
https://openalex.org/W4386029959,2023,0.8184,0.077,0.826,0.096
https://openalex.org/W4386034251,2023,0.9983,0.049,0.807,0.144
https://openalex.org/W4386035331,2023,0.9969,0.039,0.843,0.118
https://openalex.org/W4386040911,2023,0.6808,0.014,0.942,0.044
https://openalex.org/W4386050012,2023,0.9984,0.093,0.782,0.124
https://openalex.org/W4386051342,2023,0.6428,0.012,0.947,0.041
https://openalex.org/W4386051374,2023,0.9198,0.034,0.842,0.124
https://openalex.org/W4386053770,2023,0.9999,0.075,0.777,0.148
https://openalex.org/W4386085361,2023,-0.9999,0.182,0.712,0.106
https://openalex.org/W4386107090,2023,0.6369,0.02,0.939,0.042
https://openalex.org/W4386119207,2023,0.9774,0.0,0.892,0.108
https://openalex.org/W4386120661,2023,-0.0216,0.05,0.902,0.048
https://openalex.org/W4386126032,2023,0.886,0.015,0.884,0.101
https://openalex.org/W4386140441,2023,0.9989,0.045,0.878,0.077
https://openalex.org/W4386142617,2023,0.9325,0.018,0.863,0.119
https://openalex.org/W4386150519,2023,-0.9591,0.146,0.817,0.036
https://openalex.org/W4386177417,2023,0.9054,0.033,0.925,0.042
https://openalex.org/W4386195222,2023,0.9999,0.046,0.822,0.131
https://openalex.org/W4386202957,2023,-0.8965,0.058,0.891,0.051
https://openalex.org/W4386221790,2023,0.9986,0.013,0.941,0.047
https://openalex.org/W4386227065,2023,0.9623,0.009,0.914,0.077
https://openalex.org/W4386230921,2023,0.7978,0.065,0.837,0.097
https://openalex.org/W4386233110,2023,0.9262,0.063,0.837,0.1
https://openalex.org/W4386235906,2023,0.9953,0.0,0.824,0.176
https://openalex.org/W4386253497,2023,0.997,0.054,0.867,0.079
https://openalex.org/W4386254760,2023,-0.8074,0.118,0.774,0.108
https://openalex.org/W4386255380,2023,0.9887,0.016,0.874,0.11
https://openalex.org/W4386286629,2023,-0.9723,0.101,0.848,0.051
https://openalex.org/W4386297983,2023,0.9936,0.034,0.773,0.193
https://openalex.org/W4386298249,2023,0.9623,0.015,0.926,0.059
https://openalex.org/W4386308366,2023,-0.9984,0.08,0.893,0.026
https://openalex.org/W4386310816,2023,0.9161,0.056,0.837,0.107
https://openalex.org/W4386320748,2023,0.9552,0.011,0.872,0.117
https://openalex.org/W4386365086,2023,0.9919,0.0,0.721,0.279
https://openalex.org/W4386366543,2023,0.9891,0.039,0.902,0.06
https://openalex.org/W4386376048,2023,0.3343,0.025,0.933,0.042
https://openalex.org/W4386378383,2023,0.9177,0.063,0.869,0.068
https://openalex.org/W4386383560,2023,0.9709,0.05,0.887,0.063
https://openalex.org/W4386403515,2023,-0.9509,0.122,0.806,0.072
https://openalex.org/W4386408711,2023,0.9998,0.069,0.813,0.118
https://openalex.org/W4386420214,2023,0.9229,0.05,0.813,0.137
https://openalex.org/W4386446426,2023,0.9971,0.021,0.65,0.328
https://openalex.org/W4386457213,2023,0.9766,0.02,0.819,0.161
https://openalex.org/W4386477139,2023,0.9997,0.065,0.796,0.139
https://openalex.org/W4386490851,2023,0.9939,0.044,0.896,0.06
https://openalex.org/W4386490906,2023,0.9987,0.024,0.92,0.056
https://openalex.org/W4386490915,2023,0.9996,0.058,0.848,0.095
https://openalex.org/W4386490962,2023,0.9996,0.036,0.881,0.084
https://openalex.org/W4386517951,2023,-0.9588,0.096,0.832,0.072
https://openalex.org/W4386525536,2023,0.952,0.01,0.883,0.108
https://openalex.org/W4386547317,2023,0.978,0.048,0.797,0.155
https://openalex.org/W4386548554,2023,0.9451,0.0,0.927,0.073
https://openalex.org/W4386558616,2023,0.9755,0.031,0.851,0.118
https://openalex.org/W4386569034,2023,0.9971,0.042,0.887,0.072
https://openalex.org/W4386612331,2023,0.9217,0.007,0.937,0.056
https://openalex.org/W4386649120,2023,0.765,0.067,0.822,0.11
https://openalex.org/W4386699239,2023,0.9382,0.007,0.938,0.055
https://openalex.org/W4386709300,2023,0.9997,0.044,0.808,0.148
https://openalex.org/W4386726066,2023,0.9929,0.022,0.923,0.055
https://openalex.org/W4386748908,2023,-0.7535,0.091,0.819,0.09
https://openalex.org/W4386749860,2023,0.9652,0.012,0.858,0.13
https://openalex.org/W4386750138,2023,0.9862,0.0,0.871,0.129
https://openalex.org/W4386773014,2023,0.9855,0.02,0.857,0.123
https://openalex.org/W4386776750,2023,0.9069,0.045,0.876,0.079
https://openalex.org/W4386777613,2023,0.9839,0.047,0.868,0.086
https://openalex.org/W4386786967,2023,0.9169,0.03,0.859,0.111
https://openalex.org/W4386790172,2023,0.9967,0.035,0.771,0.195
https://openalex.org/W4386797145,2023,0.6652,0.022,0.915,0.063
https://openalex.org/W4386800807,2023,0.9979,0.06,0.851,0.089
https://openalex.org/W4386800948,2023,0.9887,0.017,0.891,0.092
https://openalex.org/W4386802091,2023,0.9843,0.0,0.824,0.176
https://openalex.org/W4386802582,2023,-0.875,0.176,0.733,0.091
https://openalex.org/W4386803939,2023,0.7264,0.055,0.853,0.092
https://openalex.org/W4386810362,2023,0.9958,0.026,0.749,0.225
https://openalex.org/W4386813428,2023,0.9569,0.031,0.855,0.114
https://openalex.org/W4386846109,2023,0.9969,0.022,0.908,0.07
https://openalex.org/W4386846741,2023,0.976,0.094,0.745,0.161
https://openalex.org/W4386850876,2023,0.9413,0.0,0.93,0.07
https://openalex.org/W4386872979,2023,0.9776,0.012,0.827,0.161
https://openalex.org/W4386895862,2023,0.5719,0.044,0.89,0.066
https://openalex.org/W4386902453,2023,0.9998,0.023,0.818,0.159
https://openalex.org/W4386905695,2023,0.9994,0.034,0.874,0.092
https://openalex.org/W4386907687,2023,0.9189,0.042,0.851,0.107
https://openalex.org/W4386917556,2023,-0.1027,0.053,0.888,0.059
https://openalex.org/W4386924639,2023,0.9915,0.03,0.769,0.202
https://openalex.org/W4386930968,2023,0.91,0.0,0.921,0.079
https://openalex.org/W4386947498,2023,0.9058,0.03,0.897,0.073
https://openalex.org/W4386951297,2023,-0.4914,0.092,0.843,0.066
https://openalex.org/W4386962672,2023,0.9022,0.045,0.858,0.097
https://openalex.org/W4386968261,2023,0.9489,0.062,0.782,0.155
https://openalex.org/W4386980505,2023,0.9413,0.0,0.838,0.162
https://openalex.org/W4386985839,2023,0.9898,0.024,0.905,0.07
https://openalex.org/W4386996581,2023,0.9746,0.024,0.925,0.05
https://openalex.org/W4387015872,2023,0.9022,0.041,0.873,0.087
https://openalex.org/W4387017097,2023,-0.7717,0.065,0.883,0.052
https://openalex.org/W4387019003,2023,0.9989,0.079,0.82,0.101
https://openalex.org/W4387020448,2023,0.9598,0.051,0.801,0.149
https://openalex.org/W4387020917,2023,0.9874,0.02,0.851,0.129
https://openalex.org/W4387023575,2023,1.0,0.03,0.838,0.132
https://openalex.org/W4387024300,2023,0.9991,0.051,0.869,0.08
https://openalex.org/W4387083682,2023,-0.9844,0.212,0.715,0.073
https://openalex.org/W4387105383,2023,0.9412,0.022,0.884,0.094
https://openalex.org/W4387109482,2023,-0.4939,0.03,0.97,0.0
https://openalex.org/W4387117043,2023,0.9375,0.055,0.885,0.06
https://openalex.org/W4387119113,2023,0.9578,0.024,0.856,0.12
https://openalex.org/W4387133576,2023,0.946,0.033,0.876,0.091
https://openalex.org/W4387142137,2023,0.6997,0.029,0.923,0.048
https://openalex.org/W4387146208,2023,0.9803,0.0,0.827,0.173
https://openalex.org/W4387146397,2023,0.6908,0.048,0.856,0.096
https://openalex.org/W4387150926,2023,0.8126,0.092,0.72,0.188
https://openalex.org/W4387157739,2023,0.984,0.041,0.86,0.099
https://openalex.org/W4387164403,2023,0.9622,0.0,0.826,0.174
https://openalex.org/W4387167310,2023,0.9583,0.045,0.865,0.09
https://openalex.org/W4387169431,2023,-0.7351,0.076,0.9,0.024
https://openalex.org/W4387177533,2023,-0.2186,0.081,0.84,0.079
https://openalex.org/W4387178972,2023,0.9559,0.011,0.945,0.044
https://openalex.org/W4387189654,2023,0.9654,0.086,0.803,0.111
https://openalex.org/W4387197232,2023,0.8834,0.034,0.862,0.103
https://openalex.org/W4387208303,2023,0.6369,0.009,0.958,0.033
https://openalex.org/W4387213709,2023,0.8228,0.043,0.875,0.082
https://openalex.org/W4387220105,2023,0.9955,0.017,0.766,0.217
https://openalex.org/W4387221385,2023,0.8955,0.121,0.689,0.19
https://openalex.org/W4387221677,2023,0.997,0.007,0.773,0.22
https://openalex.org/W4387221797,2023,0.9996,0.051,0.856,0.093
https://openalex.org/W4387223370,2023,-0.9792,0.115,0.84,0.045
https://openalex.org/W4387225233,2023,0.9313,0.013,0.88,0.106
https://openalex.org/W4387232705,2023,0.9653,0.045,0.851,0.103
https://openalex.org/W4387236402,2023,0.1779,0.086,0.815,0.099
https://openalex.org/W4387253673,2023,0.991,0.037,0.91,0.053
https://openalex.org/W4387260732,2023,0.9958,0.0,0.862,0.138
https://openalex.org/W4387260772,2023,0.0258,0.0,0.992,0.008
https://openalex.org/W4387260817,2023,-0.8137,0.071,0.88,0.048
https://openalex.org/W4387310657,2023,0.9939,0.033,0.856,0.111
https://openalex.org/W4387312282,2023,0.987,0.045,0.861,0.094
https://openalex.org/W4387315284,2023,0.9633,0.072,0.769,0.159
https://openalex.org/W4387332268,2023,0.9839,0.053,0.807,0.14
https://openalex.org/W4387335091,2023,0.9899,0.02,0.926,0.054
https://openalex.org/W4387365397,2023,0.1779,0.086,0.825,0.089
https://openalex.org/W4387370144,2023,0.9806,0.036,0.856,0.108
https://openalex.org/W4387380229,2023,0.9796,0.049,0.776,0.175
https://openalex.org/W4387385275,2023,0.4779,0.036,0.906,0.058
https://openalex.org/W4387385980,2023,0.9911,0.05,0.743,0.207
https://openalex.org/W4387401594,2023,0.9803,0.019,0.821,0.16
https://openalex.org/W4387426472,2023,0.8542,0.041,0.887,0.072
https://openalex.org/W4387442969,2023,0.9868,0.037,0.724,0.239
https://openalex.org/W4387447864,2023,0.9232,0.016,0.918,0.066
https://openalex.org/W4387454355,2023,0.994,0.05,0.884,0.066
https://openalex.org/W4387456868,2023,0.971,0.033,0.911,0.055
https://openalex.org/W4387459623,2023,0.9328,0.036,0.915,0.049
https://openalex.org/W4387465332,2023,0.767,0.044,0.893,0.063
https://openalex.org/W4387477299,2023,0.9806,0.015,0.854,0.132
https://openalex.org/W4387495461,2023,-0.9963,0.053,0.917,0.03
https://openalex.org/W4387506107,2023,-0.98,0.092,0.845,0.063
https://openalex.org/W4387519803,2023,-0.7024,0.09,0.842,0.068
https://openalex.org/W4387522024,2023,0.7783,0.075,0.818,0.107
https://openalex.org/W4387524782,2023,0.9934,0.029,0.929,0.042
https://openalex.org/W4387528229,2023,0.984,0.041,0.895,0.063
https://openalex.org/W4387534497,2023,0.8957,0.0,0.945,0.055
https://openalex.org/W4387542525,2023,0.9194,0.081,0.78,0.139
https://openalex.org/W4387543160,2023,0.9839,0.047,0.868,0.086
https://openalex.org/W4387565092,2023,0.9949,0.025,0.725,0.25
https://openalex.org/W4387568349,2023,0.9821,0.045,0.846,0.109
https://openalex.org/W4387576923,2023,-0.6018,0.112,0.816,0.072
https://openalex.org/W4387577034,2023,0.6369,0.023,0.931,0.046
https://openalex.org/W4387577177,2023,0.9887,0.019,0.798,0.183
https://openalex.org/W4387580902,2023,0.8158,0.054,0.845,0.101
https://openalex.org/W4387595534,2023,0.9863,0.0,0.813,0.187
https://openalex.org/W4387607789,2023,0.7096,0.014,0.947,0.039
https://openalex.org/W4387621443,2023,-0.9793,0.071,0.876,0.053
https://openalex.org/W4387621451,2023,0.9969,0.049,0.861,0.091
https://openalex.org/W4387625283,2023,0.8759,0.095,0.79,0.115
https://openalex.org/W4387637299,2023,0.8834,0.037,0.855,0.108
https://openalex.org/W4387638938,2023,0.9922,0.02,0.911,0.069
https://openalex.org/W4387651850,2023,0.4404,0.063,0.87,0.067
https://openalex.org/W4387666945,2023,0.9741,0.016,0.852,0.132
https://openalex.org/W4387671032,2023,0.9981,0.012,0.941,0.047
https://openalex.org/W4387682435,2023,0.9939,0.02,0.735,0.245
https://openalex.org/W4387695302,2023,0.9996,0.024,0.841,0.134
https://openalex.org/W4387695320,2023,0.9781,0.081,0.78,0.14
https://openalex.org/W4387749267,2023,-0.9216,0.086,0.833,0.081
https://openalex.org/W4387758025,2023,0.9001,0.032,0.818,0.15
https://openalex.org/W4387761628,2023,0.8834,0.042,0.856,0.101
https://openalex.org/W4387780129,2023,0.9984,0.041,0.885,0.073
https://openalex.org/W4387784490,2023,0.0772,0.045,0.903,0.052
https://openalex.org/W4387786093,2023,0.9716,0.04,0.823,0.137
https://openalex.org/W4387786142,2023,0.9226,0.072,0.8,0.128
https://openalex.org/W4387786174,2023,0.9521,0.026,0.872,0.102
https://openalex.org/W4387808108,2023,0.1779,0.047,0.888,0.065
https://openalex.org/W4387814812,2023,0.9493,0.005,0.93,0.064
https://openalex.org/W4387850403,2023,0.9442,0.032,0.845,0.123
https://openalex.org/W4387899778,2023,0.9836,0.046,0.727,0.227
https://openalex.org/W4387902186,2023,-0.0129,0.093,0.809,0.097
https://openalex.org/W4387904356,2023,0.4939,0.084,0.806,0.109
https://openalex.org/W4387907004,2023,0.9936,0.052,0.728,0.22
https://openalex.org/W4387918050,2023,0.8622,0.024,0.898,0.078
https://openalex.org/W4387934549,2023,0.0258,0.047,0.906,0.047
https://openalex.org/W4387939466,2023,0.6124,0.042,0.894,0.065
https://openalex.org/W4387951649,2023,0.9995,0.023,0.881,0.096
https://openalex.org/W4387953793,2023,0.8957,0.011,0.929,0.061
https://openalex.org/W4387961477,2023,-0.8213,0.078,0.874,0.048
https://openalex.org/W4387969685,2023,-0.9509,0.109,0.875,0.016
https://openalex.org/W4387969764,2023,-0.7506,0.067,0.905,0.027
https://openalex.org/W4388006381,2023,0.9815,0.036,0.854,0.11
https://openalex.org/W4388023024,2023,0.3818,0.049,0.875,0.076
https://openalex.org/W4388024651,2023,0.9461,0.036,0.832,0.132
https://openalex.org/W4388025224,2023,0.9555,0.008,0.924,0.067
https://openalex.org/W4388044226,2023,0.9673,0.034,0.885,0.08
https://openalex.org/W4388091576,2023,0.9944,0.021,0.751,0.228
https://openalex.org/W4388098112,2023,0.7845,0.016,0.932,0.053
https://openalex.org/W4388189489,2023,0.9678,0.012,0.935,0.053
https://openalex.org/W4388205400,2023,0.9907,0.034,0.815,0.151
https://openalex.org/W4388221651,2023,0.9935,0.013,0.915,0.072
https://openalex.org/W4388232472,2023,0.998,0.006,0.86,0.134
https://openalex.org/W4388248263,2023,0.9995,0.036,0.774,0.191
https://openalex.org/W4388249509,2023,0.5994,0.027,0.93,0.043
https://openalex.org/W4388263962,2023,0.7323,0.078,0.802,0.119
https://openalex.org/W4388268960,2023,0.6245,0.023,0.919,0.058
https://openalex.org/W4388282752,2023,0.8519,0.0,0.954,0.046
https://openalex.org/W4388285672,2023,0.3386,0.063,0.873,0.064
https://openalex.org/W4388286640,2023,0.9412,0.076,0.826,0.098
https://openalex.org/W4388293473,2023,0.8176,0.018,0.9,0.082
https://openalex.org/W4388305499,2023,0.9279,0.033,0.906,0.061
https://openalex.org/W4388339586,2023,0.743,0.0,0.938,0.062
https://openalex.org/W4388341842,2023,-0.9984,0.204,0.708,0.089
https://openalex.org/W4388428219,2023,-0.4404,0.043,0.925,0.032
https://openalex.org/W4388456633,2023,-0.9849,0.124,0.815,0.061
https://openalex.org/W4388466604,2023,0.9595,0.0,0.822,0.178
https://openalex.org/W4388494591,2023,0.9993,0.026,0.861,0.113
https://openalex.org/W4388500139,2023,0.9994,0.04,0.843,0.117
https://openalex.org/W4388510812,2023,-0.7579,0.088,0.871,0.041
https://openalex.org/W4388511036,2023,0.4019,0.057,0.862,0.081
https://openalex.org/W4388511110,2023,-0.9169,0.111,0.843,0.046
https://openalex.org/W4388511114,2023,-0.9169,0.111,0.843,0.046
https://openalex.org/W4388511115,2023,-0.2023,0.079,0.84,0.081
https://openalex.org/W4388511129,2023,-0.9169,0.111,0.843,0.046
https://openalex.org/W4388511161,2023,-0.9169,0.111,0.843,0.046
https://openalex.org/W4388511241,2023,-0.9169,0.111,0.843,0.046
https://openalex.org/W4388511247,2023,-0.9169,0.111,0.843,0.046
https://openalex.org/W4388511254,2023,-0.9169,0.111,0.843,0.046
https://openalex.org/W4388511267,2023,-0.9169,0.111,0.843,0.046
https://openalex.org/W4388519866,2023,-0.7506,0.055,0.906,0.039
https://openalex.org/W4388524992,2023,-0.9998,0.121,0.807,0.071
https://openalex.org/W4388526712,2023,-0.5116,0.094,0.832,0.074
https://openalex.org/W4388535423,2023,0.9859,0.008,0.787,0.205
https://openalex.org/W4388549039,2023,0.9881,0.019,0.803,0.178
https://openalex.org/W4388564636,2023,0.0103,0.047,0.898,0.056
https://openalex.org/W4388573689,2023,0.9769,0.019,0.843,0.138
https://openalex.org/W4388574804,2023,0.9813,0.016,0.918,0.067
https://openalex.org/W4388581304,2023,0.9997,0.027,0.815,0.158
https://openalex.org/W4388583086,2023,0.8687,0.046,0.848,0.107
https://openalex.org/W4388594017,2023,0.9994,0.028,0.843,0.129
https://openalex.org/W4388608186,2023,-0.2732,0.076,0.839,0.085
https://openalex.org/W4388616008,2023,0.9859,0.026,0.864,0.11
https://openalex.org/W4388625076,2023,0.9931,0.004,0.9,0.096
https://openalex.org/W4388654888,2023,0.9682,0.0,0.924,0.076
https://openalex.org/W4388658241,2023,0.9468,0.069,0.817,0.114
https://openalex.org/W4388668206,2023,0.9972,0.055,0.818,0.127
https://openalex.org/W4388670021,2023,0.9997,0.046,0.833,0.122
https://openalex.org/W4388670611,2023,0.9403,0.02,0.886,0.094
https://openalex.org/W4388687228,2023,0.9939,0.036,0.803,0.161
https://openalex.org/W4388691293,2023,0.8591,0.018,0.903,0.079
https://openalex.org/W4388699884,2023,0.4215,0.037,0.913,0.051
https://openalex.org/W4388702787,2023,0.9716,0.038,0.848,0.114
https://openalex.org/W4388732531,2023,0.872,0.049,0.86,0.092
https://openalex.org/W4388733050,2023,0.6908,0.041,0.888,0.071
https://openalex.org/W4388735408,2023,-0.1298,0.128,0.76,0.112
https://openalex.org/W4388761589,2023,0.8074,0.056,0.863,0.081
https://openalex.org/W4388761661,2023,0.9865,0.0,0.875,0.125
https://openalex.org/W4388764372,2023,0.9705,0.02,0.882,0.098
https://openalex.org/W4388773565,2023,0.9963,0.032,0.751,0.217
https://openalex.org/W4388775359,2023,0.9932,0.032,0.806,0.162
https://openalex.org/W4388777228,2023,0.9892,0.041,0.756,0.203
https://openalex.org/W4388810928,2023,0.9937,0.012,0.906,0.082
https://openalex.org/W4388823555,2023,0.9459,0.05,0.806,0.144
https://openalex.org/W4388825856,2023,-0.6124,0.044,0.938,0.018
https://openalex.org/W4388827768,2023,0.9694,0.029,0.842,0.129
https://openalex.org/W4388827772,2023,0.9687,0.035,0.845,0.12
https://openalex.org/W4388829193,2023,-0.659,0.049,0.916,0.035
https://openalex.org/W4388833125,2023,0.9761,0.0,0.806,0.194
https://openalex.org/W4388834566,2023,0.9771,0.033,0.799,0.169
https://openalex.org/W4388837578,2023,0.9628,0.0,0.913,0.087
https://openalex.org/W4388874903,2023,0.9998,0.047,0.857,0.096
https://openalex.org/W4388884106,2023,0.3504,0.066,0.842,0.092
https://openalex.org/W4388894657,2023,0.806,0.052,0.888,0.06
https://openalex.org/W4388916876,2023,0.9501,0.0,0.923,0.077
https://openalex.org/W4388931161,2023,0.9531,0.036,0.847,0.117
https://openalex.org/W4388946657,2023,0.875,0.027,0.868,0.105
https://openalex.org/W4388950561,2023,0.9946,0.011,0.881,0.108
https://openalex.org/W4388952659,2023,-0.9382,0.092,0.908,0.0
https://openalex.org/W4388970577,2023,0.9933,0.008,0.836,0.156
https://openalex.org/W4388972630,2023,0.9999,0.017,0.89,0.093
https://openalex.org/W4388972664,2023,0.9997,0.041,0.868,0.091
https://openalex.org/W4388973311,2023,0.9682,0.007,0.923,0.071
https://openalex.org/W4388977417,2023,0.999,0.025,0.866,0.109
https://openalex.org/W4388987091,2023,0.9715,0.025,0.937,0.037
https://openalex.org/W4388990236,2023,0.9468,0.0,0.91,0.09
https://openalex.org/W4389004107,2023,0.9702,0.012,0.843,0.145
https://openalex.org/W4389007486,2023,0.836,0.014,0.909,0.076
https://openalex.org/W4389050233,2023,0.8779,0.0,0.935,0.065
https://openalex.org/W4389054030,2023,0.9976,0.026,0.914,0.06
https://openalex.org/W4389061083,2023,-0.999,0.128,0.812,0.06
https://openalex.org/W4389065495,2023,-0.4939,0.08,0.875,0.045
https://openalex.org/W4389069960,2023,0.9829,0.0,0.823,0.177
https://openalex.org/W4389090159,2023,0.9986,0.012,0.893,0.095
https://openalex.org/W4389090696,2023,0.8922,0.041,0.88,0.079
https://openalex.org/W4389131385,2023,0.8248,0.047,0.864,0.089
https://openalex.org/W4389145788,2023,0.99,0.012,0.927,0.06
https://openalex.org/W4389155086,2023,0.9269,0.013,0.884,0.103
https://openalex.org/W4389163140,2023,0.9864,0.022,0.802,0.175
https://openalex.org/W4389192956,2023,0.8807,0.095,0.761,0.144
https://openalex.org/W4389200037,2023,0.9325,0.053,0.789,0.158
https://openalex.org/W4389205459,2023,0.9678,0.005,0.912,0.082
https://openalex.org/W4389207917,2023,0.9982,0.008,0.841,0.151
https://openalex.org/W4389211306,2023,0.9966,0.0,0.832,0.168
https://openalex.org/W4389223399,2023,0.975,0.0,0.899,0.101
https://openalex.org/W4389224113,2023,0.9558,0.016,0.871,0.114
https://openalex.org/W4389228449,2023,0.9816,0.04,0.851,0.11
https://openalex.org/W4389235517,2023,0.9949,0.021,0.695,0.284
https://openalex.org/W4389241177,2023,-0.7003,0.083,0.879,0.038
https://openalex.org/W4389245937,2023,0.9853,0.025,0.888,0.087
https://openalex.org/W4389248770,2023,0.9944,0.012,0.82,0.168
https://openalex.org/W4389251548,2023,0.4939,0.0,0.964,0.036
https://openalex.org/W4389273864,2023,0.9694,0.029,0.853,0.118
https://openalex.org/W4389275214,2023,0.9493,0.0,0.925,0.075
https://openalex.org/W4389275215,2023,0.9493,0.0,0.925,0.075
https://openalex.org/W4389275216,2023,0.9493,0.0,0.925,0.075
https://openalex.org/W4389275217,2023,0.9493,0.0,0.925,0.075
https://openalex.org/W4389275220,2023,0.9493,0.0,0.925,0.075
https://openalex.org/W4389275226,2023,0.9493,0.0,0.925,0.075
https://openalex.org/W4389275231,2023,0.9493,0.0,0.925,0.075
https://openalex.org/W4389275232,2023,0.9493,0.0,0.925,0.075
https://openalex.org/W4389288154,2023,0.9776,0.0,0.831,0.169
https://openalex.org/W4389289142,2023,0.9938,0.004,0.824,0.172
https://openalex.org/W4389289182,2023,0.9938,0.004,0.824,0.172
https://openalex.org/W4389299843,2023,0.743,0.0,0.963,0.037
https://openalex.org/W4389300135,2023,0.9624,0.024,0.917,0.059
https://openalex.org/W4389307138,2023,0.9586,0.026,0.844,0.129
https://openalex.org/W4389308203,2023,-0.594,0.061,0.882,0.057
https://openalex.org/W4389320449,2023,0.2263,0.065,0.853,0.082
https://openalex.org/W4389336309,2023,0.9993,0.037,0.847,0.116
https://openalex.org/W4389378031,2023,0.9869,0.008,0.857,0.135
https://openalex.org/W4389380193,2023,0.9946,0.069,0.808,0.123
https://openalex.org/W4389394539,2023,0.8591,0.054,0.827,0.118
https://openalex.org/W4389395850,2023,0.882,0.05,0.861,0.088
https://openalex.org/W4389407348,2023,-0.7717,0.107,0.815,0.078
https://openalex.org/W4389428595,2023,0.9716,0.047,0.832,0.122
https://openalex.org/W4389430642,2023,0.9972,0.012,0.95,0.038
https://openalex.org/W4389435269,2023,0.9568,0.012,0.881,0.107
https://openalex.org/W4389443175,2023,0.98,0.078,0.746,0.176
https://openalex.org/W4389443656,2023,0.6705,0.023,0.878,0.099
https://openalex.org/W4389449100,2023,0.9818,0.041,0.8,0.159
https://openalex.org/W4389457902,2023,0.9354,0.023,0.881,0.096
https://openalex.org/W4389458366,2023,-0.7717,0.123,0.807,0.07
https://openalex.org/W4389494096,2023,-0.27,0.058,0.871,0.071
https://openalex.org/W4389494831,2023,-0.2422,0.084,0.832,0.084
https://openalex.org/W4389507276,2023,0.9646,0.068,0.805,0.127
https://openalex.org/W4389509295,2023,0.9081,0.034,0.846,0.121
https://openalex.org/W4389526625,2023,0.9818,0.017,0.809,0.175
https://openalex.org/W4389543754,2023,0.9917,0.018,0.918,0.064
https://openalex.org/W4389544058,2023,-0.9753,0.046,0.917,0.038
https://openalex.org/W4389547962,2023,0.9858,0.02,0.826,0.154
https://openalex.org/W4389567601,2023,0.9552,0.035,0.733,0.232
