id,date,compound,neg,neu,pos
https://openalex.org/W2913972880,2019,-0.9538,0.119,0.777,0.104
https://openalex.org/W2914147666,2019,0.9607,0.0,0.894,0.106
https://openalex.org/W2914206900,2019,-0.1119,0.035,0.932,0.032
https://openalex.org/W2914243983,2019,0.9233,0.033,0.869,0.098
https://openalex.org/W2914270496,2019,0.8957,0.018,0.884,0.098
https://openalex.org/W2914322869,2019,-0.25,0.073,0.866,0.061
https://openalex.org/W2914394581,2019,0.9484,0.0,0.893,0.107
https://openalex.org/W2914437927,2019,0.872,0.023,0.9,0.076
https://openalex.org/W2914500162,2019,0.9997,0.033,0.832,0.135
https://openalex.org/W2914818200,2019,0.9998,0.044,0.846,0.11
https://openalex.org/W2914864210,2019,0.0258,0.035,0.922,0.043
https://openalex.org/W2914867415,2019,-0.5688,0.131,0.732,0.138
https://openalex.org/W2914925360,2019,0.4927,0.012,0.963,0.026
https://openalex.org/W2914937926,2019,0.9883,0.024,0.821,0.154
https://openalex.org/W2915101233,2019,0.9622,0.055,0.789,0.156
https://openalex.org/W2915182785,2019,0.1361,0.055,0.889,0.057
https://openalex.org/W2915228344,2019,0.128,0.028,0.93,0.042
https://openalex.org/W2915241647,2019,0.7579,0.019,0.923,0.058
https://openalex.org/W2915286645,2019,0.802,0.021,0.92,0.059
https://openalex.org/W2915523226,2019,0.9081,0.031,0.893,0.075
https://openalex.org/W2915602321,2019,0.743,0.023,0.924,0.052
https://openalex.org/W2915622621,2019,0.91,0.011,0.913,0.076
https://openalex.org/W2915735490,2019,0.8176,0.0,0.958,0.042
https://openalex.org/W2915766422,2019,0.6597,0.021,0.936,0.042
https://openalex.org/W2915870070,2019,-0.836,0.083,0.905,0.012
https://openalex.org/W2915900170,2019,0.9709,0.0,0.838,0.162
https://openalex.org/W2916044927,2019,0.9001,0.031,0.894,0.075
https://openalex.org/W2916100985,2019,0.2023,0.036,0.918,0.046
https://openalex.org/W2916110795,2019,0.9723,0.025,0.843,0.132
https://openalex.org/W2916357118,2019,-0.7151,0.037,0.935,0.028
https://openalex.org/W2916370935,2019,0.9817,0.0,0.913,0.087
https://openalex.org/W2916472271,2019,-0.9898,0.226,0.715,0.059
https://openalex.org/W2916943746,2019,0.2732,0.0,0.983,0.017
https://openalex.org/W2917046285,2019,0.9996,0.036,0.83,0.133
https://openalex.org/W2917130011,2019,0.2354,0.019,0.948,0.034
https://openalex.org/W2917487352,2019,0.9705,0.0,0.82,0.18
https://openalex.org/W2917720080,2019,0.9996,0.089,0.785,0.126
https://openalex.org/W2917865280,2019,0.9446,0.055,0.792,0.153
https://openalex.org/W2917962468,2019,-0.9231,0.083,0.902,0.014
https://openalex.org/W2918080315,2019,0.8126,0.021,0.876,0.104
https://openalex.org/W2918281712,2019,-0.6792,0.092,0.814,0.094
https://openalex.org/W2918481041,2019,0.4005,0.043,0.889,0.067
https://openalex.org/W2918802849,2019,0.9825,0.013,0.837,0.15
https://openalex.org/W2919504360,2019,0.2732,0.0,0.979,0.021
https://openalex.org/W2919613191,2019,0.9606,0.017,0.873,0.11
https://openalex.org/W2919818385,2019,0.9601,0.043,0.819,0.138
https://openalex.org/W2920492941,2019,0.9096,0.0,0.934,0.066
https://openalex.org/W2920542603,2019,0.9545,0.008,0.902,0.09
https://openalex.org/W2920618585,2019,0.8176,0.022,0.891,0.087
https://openalex.org/W2920744814,2019,-0.99,0.085,0.833,0.082
https://openalex.org/W2920932912,2019,0.4019,0.094,0.786,0.121
https://openalex.org/W2921022051,2019,0.9808,0.026,0.845,0.129
https://openalex.org/W2921191947,2019,0.9776,0.0,0.854,0.146
https://openalex.org/W2921224248,2019,0.9775,0.0,0.904,0.096
https://openalex.org/W2921237394,2019,0.9865,0.017,0.829,0.155
https://openalex.org/W2921280918,2019,0.9955,0.06,0.82,0.12
https://openalex.org/W2921328172,2019,0.9325,0.03,0.885,0.085
https://openalex.org/W2921397618,2019,0.9884,0.009,0.815,0.176
https://openalex.org/W2921619694,2019,0.7717,0.0,0.929,0.071
https://openalex.org/W2921645261,2019,0.9584,0.005,0.9,0.095
https://openalex.org/W2921736556,2019,0.7814,0.0,0.94,0.06
https://openalex.org/W2921747497,2019,0.9997,0.056,0.843,0.101
https://openalex.org/W2921797662,2019,-0.9987,0.1,0.825,0.075
https://openalex.org/W2921834480,2019,0.765,0.04,0.864,0.096
https://openalex.org/W2921866240,2019,0.9826,0.03,0.902,0.068
https://openalex.org/W2921879048,2019,0.9536,0.033,0.843,0.124
https://openalex.org/W2921881623,2019,0.9458,0.032,0.876,0.091
https://openalex.org/W2921987695,2019,-0.1779,0.041,0.913,0.046
https://openalex.org/W2922013356,2019,0.8748,0.013,0.935,0.052
https://openalex.org/W2922105595,2019,0.8519,0.014,0.898,0.089
https://openalex.org/W2922211756,2019,0.8555,0.028,0.887,0.085
https://openalex.org/W2922249567,2019,0.9867,0.004,0.887,0.109
https://openalex.org/W2922274857,2019,0.9505,0.032,0.895,0.074
https://openalex.org/W2922292395,2019,-0.7391,0.081,0.875,0.044
https://openalex.org/W2922301886,2019,-0.1245,0.064,0.87,0.066
https://openalex.org/W2922412606,2019,0.9313,0.007,0.935,0.058
https://openalex.org/W2922493380,2019,0.9363,0.01,0.879,0.111
https://openalex.org/W2922561566,2019,0.9843,0.0,0.8,0.2
https://openalex.org/W2922658678,2019,0.9393,0.047,0.835,0.118
https://openalex.org/W2922749375,2019,0.9854,0.048,0.75,0.202
https://openalex.org/W2922990788,2019,0.9432,0.0,0.92,0.08
https://openalex.org/W2923147437,2019,0.9941,0.048,0.771,0.181
https://openalex.org/W2923206784,2019,-0.9994,0.133,0.76,0.107
https://openalex.org/W2923307408,2019,0.9956,0.012,0.913,0.076
https://openalex.org/W2923516568,2019,0.5106,0.05,0.882,0.068
https://openalex.org/W2923567567,2019,0.8271,0.006,0.958,0.037
https://openalex.org/W2923600000,2019,0.9201,0.011,0.909,0.08
https://openalex.org/W2923622946,2019,0.9618,0.035,0.828,0.137
https://openalex.org/W2923802045,2019,0.9796,0.019,0.857,0.125
https://openalex.org/W2923816815,2019,0.9648,0.043,0.836,0.121
https://openalex.org/W2923871915,2019,0.703,0.03,0.898,0.072
https://openalex.org/W2923972219,2019,0.9993,0.019,0.873,0.108
https://openalex.org/W2924006139,2019,0.802,0.065,0.849,0.086
https://openalex.org/W2924083701,2019,-0.7935,0.094,0.845,0.061
https://openalex.org/W2924135123,2019,-0.765,0.099,0.82,0.081
https://openalex.org/W2924158271,2019,0.765,0.041,0.854,0.105
https://openalex.org/W2924635506,2019,0.9571,0.076,0.81,0.114
https://openalex.org/W2924891342,2019,-0.9825,0.203,0.781,0.017
https://openalex.org/W2925217836,2019,0.9999,0.024,0.88,0.095
https://openalex.org/W2925218742,2019,0.9998,0.054,0.836,0.11
https://openalex.org/W2925327373,2019,0.7178,0.044,0.869,0.087
https://openalex.org/W2925825609,2019,-0.822,0.08,0.874,0.046
https://openalex.org/W2925839365,2019,0.4588,0.0,0.983,0.017
https://openalex.org/W2925866981,2019,0.969,0.031,0.84,0.129
https://openalex.org/W2925995098,2019,0.936,0.013,0.909,0.077
https://openalex.org/W2926519987,2019,-0.1018,0.052,0.893,0.055
https://openalex.org/W2927051625,2019,0.9423,0.018,0.878,0.105
https://openalex.org/W2927269079,2019,0.9152,0.014,0.875,0.112
https://openalex.org/W2927444368,2019,0.999,0.042,0.866,0.092
https://openalex.org/W2927548651,2019,0.9382,0.01,0.903,0.087
https://openalex.org/W2928042684,2019,-0.0,0.078,0.843,0.078
https://openalex.org/W2928161892,2019,0.9481,0.052,0.835,0.113
https://openalex.org/W2928249199,2019,0.9996,0.046,0.864,0.09
https://openalex.org/W2929085874,2019,0.9897,0.031,0.817,0.153
https://openalex.org/W2929132000,2019,0.228,0.048,0.89,0.062
https://openalex.org/W2929140456,2019,-0.1027,0.055,0.888,0.058
https://openalex.org/W2929393463,2019,0.9571,0.019,0.887,0.094
https://openalex.org/W2929557637,2019,0.9161,0.072,0.811,0.117
https://openalex.org/W2929858110,2019,0.9846,0.007,0.854,0.139
https://openalex.org/W2930449898,2019,0.7783,0.029,0.891,0.08
https://openalex.org/W2931291570,2019,0.0772,0.044,0.904,0.052
https://openalex.org/W2931846999,2019,0.9623,0.006,0.894,0.1
https://openalex.org/W2931922786,2019,0.9857,0.02,0.852,0.127
https://openalex.org/W2931958322,2019,0.8819,0.062,0.845,0.093
https://openalex.org/W2932601409,2019,0.9726,0.0,0.902,0.098
https://openalex.org/W2932909266,2019,0.8519,0.06,0.843,0.097
https://openalex.org/W2933701211,2019,0.9633,0.0,0.92,0.08
https://openalex.org/W2933857579,2019,0.9621,0.0,0.878,0.122
https://openalex.org/W2933977259,2019,-0.0,0.044,0.915,0.041
https://openalex.org/W2933983677,2019,0.7717,0.049,0.859,0.092
https://openalex.org/W2934535990,2019,0.9698,0.007,0.918,0.075
https://openalex.org/W2935529798,2019,0.9313,0.036,0.878,0.086
https://openalex.org/W2936235599,2019,0.7096,0.0,0.947,0.053
https://openalex.org/W2936299853,2019,0.9366,0.055,0.793,0.152
https://openalex.org/W2936876408,2019,-0.93,0.091,0.896,0.013
https://openalex.org/W2937030417,2019,0.9601,0.03,0.888,0.082
https://openalex.org/W2937171547,2019,0.9214,0.033,0.844,0.123
https://openalex.org/W2937600256,2019,0.9976,0.015,0.767,0.218
https://openalex.org/W2937968709,2019,0.5859,0.034,0.92,0.047
https://openalex.org/W2938174993,2019,0.7669,0.024,0.913,0.063
https://openalex.org/W2938376822,2019,-0.5927,0.031,0.953,0.016
https://openalex.org/W2938511960,2019,0.9773,0.037,0.873,0.09
https://openalex.org/W2938863267,2019,0.9709,0.045,0.76,0.195
https://openalex.org/W2938921937,2019,0.936,0.045,0.848,0.107
https://openalex.org/W2939091311,2019,-0.7579,0.073,0.893,0.034
https://openalex.org/W2939165169,2019,0.9993,0.028,0.903,0.07
https://openalex.org/W2939239618,2019,-0.2382,0.089,0.807,0.103
https://openalex.org/W2940160463,2019,0.9367,0.04,0.79,0.17
https://openalex.org/W2940245241,2019,0.9477,0.043,0.866,0.091
https://openalex.org/W2940574410,2019,0.9947,0.025,0.743,0.232
https://openalex.org/W2940589644,2019,0.923,0.152,0.671,0.176
https://openalex.org/W2940664661,2019,0.9623,0.037,0.866,0.098
https://openalex.org/W2940696257,2019,0.9716,0.043,0.815,0.142
https://openalex.org/W2940713081,2019,0.9087,0.038,0.889,0.073
https://openalex.org/W2940728637,2019,0.9922,0.05,0.886,0.063
https://openalex.org/W2940914268,2019,0.9845,0.043,0.798,0.158
https://openalex.org/W2940994072,2019,-0.4404,0.058,0.902,0.039
https://openalex.org/W2941065801,2019,0.3818,0.0,0.979,0.021
https://openalex.org/W2941280457,2019,0.5267,0.084,0.815,0.101
https://openalex.org/W2941285338,2019,0.8049,0.057,0.846,0.097
https://openalex.org/W2941371948,2019,0.9997,0.029,0.895,0.076
https://openalex.org/W2941471028,2019,0.8747,0.098,0.773,0.129
https://openalex.org/W2941613114,2019,0.9893,0.028,0.878,0.094
https://openalex.org/W2941615871,2019,0.8779,0.008,0.938,0.055
https://openalex.org/W2941712133,2019,0.974,0.06,0.798,0.142
https://openalex.org/W2941724995,2019,0.8922,0.051,0.84,0.109
https://openalex.org/W2941766143,2019,-0.9378,0.094,0.859,0.047
https://openalex.org/W2941947832,2019,-0.9468,0.119,0.822,0.059
https://openalex.org/W2942002052,2019,0.9545,0.019,0.871,0.11
https://openalex.org/W2942078701,2019,0.9382,0.063,0.83,0.107
https://openalex.org/W2942132157,2019,0.9799,0.011,0.836,0.153
https://openalex.org/W2942298850,2019,0.9758,0.073,0.726,0.2
https://openalex.org/W2942800536,2019,0.6249,0.0,0.964,0.036
https://openalex.org/W2942864909,2019,0.9803,0.046,0.79,0.164
https://openalex.org/W2942869451,2019,0.9564,0.0,0.908,0.092
https://openalex.org/W2942967146,2019,0.859,0.024,0.899,0.077
https://openalex.org/W2943021256,2019,0.8934,0.049,0.857,0.094
https://openalex.org/W2943089232,2019,0.634,0.025,0.914,0.061
https://openalex.org/W2943120267,2019,0.6187,0.026,0.922,0.052
https://openalex.org/W2943162517,2019,-0.8591,0.138,0.76,0.102
https://openalex.org/W2943241172,2019,0.0498,0.074,0.841,0.085
https://openalex.org/W2943252765,2019,-0.6486,0.128,0.774,0.098
https://openalex.org/W2943253834,2019,0.9618,0.016,0.83,0.154
https://openalex.org/W2943290498,2019,0.0609,0.077,0.834,0.089
https://openalex.org/W2943376032,2019,0.9217,0.008,0.932,0.061
https://openalex.org/W2943386179,2019,0.936,0.056,0.808,0.136
https://openalex.org/W2943520104,2019,0.9917,0.028,0.769,0.203
https://openalex.org/W2943535710,2019,0.9998,0.027,0.881,0.091
https://openalex.org/W2943568032,2019,0.9559,0.0,0.908,0.092
https://openalex.org/W2943692148,2019,0.9661,0.0,0.88,0.12
https://openalex.org/W2943900190,2019,0.7096,0.055,0.863,0.082
https://openalex.org/W2943907729,2019,0.9967,0.025,0.758,0.218
https://openalex.org/W2944004655,2019,0.9962,0.025,0.926,0.049
https://openalex.org/W2944050797,2019,0.9898,0.038,0.779,0.184
https://openalex.org/W2944068095,2019,0.9998,0.03,0.827,0.143
https://openalex.org/W2944189585,2019,0.9831,0.034,0.782,0.185
https://openalex.org/W2944314309,2019,0.9848,0.013,0.818,0.169
https://openalex.org/W2944368943,2019,-0.9383,0.103,0.825,0.072
https://openalex.org/W2944449555,2019,0.7752,0.052,0.869,0.08
https://openalex.org/W2944582650,2019,0.8519,0.031,0.899,0.069
https://openalex.org/W2944605188,2019,0.6808,0.03,0.912,0.059
https://openalex.org/W2944647004,2019,0.9803,0.009,0.886,0.105
https://openalex.org/W2944762164,2019,0.4215,0.012,0.955,0.033
https://openalex.org/W2944827634,2019,-0.5106,0.057,0.919,0.024
https://openalex.org/W2944907901,2019,0.1263,0.073,0.842,0.085
https://openalex.org/W2944918939,2019,-0.9022,0.071,0.875,0.053
https://openalex.org/W2944990382,2019,-0.8402,0.091,0.888,0.021
https://openalex.org/W2944994949,2019,0.9524,0.005,0.884,0.111
https://openalex.org/W2945057491,2019,0.34,0.052,0.876,0.072
https://openalex.org/W2945086602,2019,0.6115,0.057,0.861,0.082
https://openalex.org/W2945091583,2019,0.9895,0.035,0.782,0.183
https://openalex.org/W2945097741,2019,0.7269,0.096,0.783,0.12
https://openalex.org/W2945119514,2019,-0.995,0.209,0.703,0.089
https://openalex.org/W2945238768,2019,0.9999,0.076,0.735,0.188
https://openalex.org/W2945319185,2019,0.886,0.012,0.918,0.07
https://openalex.org/W2945379560,2019,0.9604,0.035,0.856,0.109
https://openalex.org/W2945428375,2019,0.9935,0.011,0.704,0.285
https://openalex.org/W2945602647,2019,-0.5994,0.07,0.882,0.048
https://openalex.org/W2945817107,2019,0.8885,0.022,0.9,0.077
https://openalex.org/W2945832262,2019,0.787,0.024,0.919,0.057
https://openalex.org/W2945941775,2019,-0.3919,0.029,0.971,0.0
https://openalex.org/W2946076277,2019,0.5994,0.012,0.948,0.04
https://openalex.org/W2946085517,2019,0.9042,0.053,0.842,0.105
https://openalex.org/W2946143427,2019,0.9957,0.047,0.876,0.077
https://openalex.org/W2946232359,2019,0.0772,0.05,0.893,0.056
https://openalex.org/W2946378631,2019,0.8225,0.032,0.877,0.091
https://openalex.org/W2946430772,2019,0.9816,0.023,0.82,0.156
https://openalex.org/W2946468328,2019,0.9741,0.005,0.872,0.123
https://openalex.org/W2946501825,2019,-0.6124,0.056,0.908,0.036
https://openalex.org/W2946533270,2019,0.9246,0.08,0.786,0.135
https://openalex.org/W2946623784,2019,0.9554,0.0,0.893,0.107
https://openalex.org/W2946714061,2019,0.9889,0.009,0.895,0.095
https://openalex.org/W2946783353,2019,0.6984,0.011,0.939,0.05
https://openalex.org/W2946830168,2019,0.9798,0.011,0.768,0.221
https://openalex.org/W2946886167,2019,0.986,0.0,0.867,0.133
https://openalex.org/W2946886418,2019,0.9246,0.034,0.852,0.114
https://openalex.org/W2946951684,2019,0.9201,0.052,0.802,0.146
https://openalex.org/W2946984469,2019,0.9769,0.0,0.841,0.159
https://openalex.org/W2947011034,2019,0.9531,0.0,0.894,0.106
https://openalex.org/W2947111799,2019,0.9848,0.027,0.83,0.143
https://openalex.org/W2947295353,2019,0.9612,0.026,0.852,0.122
https://openalex.org/W2947361094,2019,-0.9547,0.095,0.849,0.056
https://openalex.org/W2947361558,2019,-0.228,0.058,0.894,0.047
https://openalex.org/W2947416550,2019,0.9707,0.04,0.812,0.148
https://openalex.org/W2947524989,2019,0.8658,0.058,0.848,0.095
https://openalex.org/W2947612633,2019,0.9997,0.02,0.864,0.116
https://openalex.org/W2947810783,2019,0.9849,0.076,0.705,0.219
https://openalex.org/W2947895394,2019,-0.9402,0.122,0.817,0.061
https://openalex.org/W2948006927,2019,0.7902,0.012,0.924,0.064
https://openalex.org/W2948019562,2019,0.8126,0.01,0.935,0.055
https://openalex.org/W2948191039,2019,0.9206,0.067,0.822,0.111
https://openalex.org/W2948203034,2019,0.8152,0.069,0.815,0.117
https://openalex.org/W2948276846,2019,0.8126,0.009,0.952,0.039
https://openalex.org/W2948307042,2019,-0.5267,0.043,0.907,0.05
https://openalex.org/W2948330063,2019,-0.8442,0.09,0.857,0.053
https://openalex.org/W2948467375,2019,0.9153,0.025,0.904,0.071
https://openalex.org/W2948529831,2019,0.9607,0.008,0.897,0.095
https://openalex.org/W2948591254,2019,0.9732,0.036,0.863,0.101
https://openalex.org/W2948593539,2019,0.9618,0.073,0.739,0.187
https://openalex.org/W2948837634,2019,0.91,0.042,0.872,0.086
https://openalex.org/W2949118761,2019,0.91,0.025,0.893,0.082
https://openalex.org/W2949130791,2019,0.9995,0.008,0.936,0.056
https://openalex.org/W2949726065,2019,0.8271,0.0,0.937,0.063
https://openalex.org/W2949791763,2019,0.8658,0.023,0.903,0.074
https://openalex.org/W2949865209,2019,0.9979,0.032,0.902,0.066
https://openalex.org/W2950005946,2019,0.999,0.078,0.82,0.102
https://openalex.org/W2950034886,2019,0.9726,0.036,0.869,0.095
https://openalex.org/W2950472689,2019,0.9878,0.028,0.832,0.141
https://openalex.org/W2950518423,2019,0.9783,0.01,0.788,0.202
https://openalex.org/W2950551039,2019,0.9509,0.0,0.899,0.101
https://openalex.org/W2950621713,2019,0.872,0.035,0.911,0.054
https://openalex.org/W2950769614,2019,0.9998,0.035,0.768,0.197
https://openalex.org/W2951096530,2019,0.93,0.008,0.922,0.07
https://openalex.org/W2951109662,2019,0.9355,0.007,0.908,0.085
https://openalex.org/W2951193529,2019,0.9769,0.006,0.888,0.106
https://openalex.org/W2951221332,2019,0.9313,0.0,0.926,0.074
https://openalex.org/W2951274592,2019,0.9776,0.024,0.883,0.093
https://openalex.org/W2951312449,2019,0.7571,0.067,0.835,0.098
https://openalex.org/W2951473757,2019,0.0,0.026,0.945,0.029
https://openalex.org/W2951493167,2019,0.9896,0.026,0.855,0.119
https://openalex.org/W2951510927,2019,0.5023,0.06,0.866,0.074
https://openalex.org/W2951539767,2019,0.7469,0.0,0.958,0.042
https://openalex.org/W2951582981,2019,0.9451,0.076,0.784,0.14
https://openalex.org/W2951819316,2019,0.8625,0.021,0.922,0.057
https://openalex.org/W2951876390,2019,-0.4404,0.045,0.919,0.036
https://openalex.org/W2952112125,2019,0.9975,0.018,0.84,0.142
https://openalex.org/W2952171470,2019,0.8591,0.031,0.874,0.095
https://openalex.org/W2952236460,2019,0.9001,0.048,0.844,0.108
https://openalex.org/W2952289955,2019,0.9747,0.0,0.851,0.149
https://openalex.org/W2952311405,2019,0.9938,0.012,0.874,0.114
https://openalex.org/W2952456539,2019,0.92,0.058,0.833,0.109
https://openalex.org/W2952468267,2019,0.886,0.093,0.75,0.157
https://openalex.org/W2952725183,2019,0.9214,0.0,0.942,0.058
https://openalex.org/W2952733313,2019,0.9831,0.029,0.805,0.166
https://openalex.org/W2952820243,2019,0.1779,0.03,0.928,0.042
https://openalex.org/W2952837230,2019,0.9442,0.018,0.898,0.083
https://openalex.org/W2952919948,2019,0.9153,0.06,0.801,0.139
https://openalex.org/W2953009454,2019,0.8591,0.017,0.934,0.049
https://openalex.org/W2953521183,2019,0.9099,0.025,0.909,0.066
https://openalex.org/W2953622362,2019,0.8891,0.013,0.91,0.077
https://openalex.org/W2953664994,2019,-0.0772,0.065,0.858,0.077
https://openalex.org/W2954366849,2019,0.9623,0.0,0.926,0.074
https://openalex.org/W2954379086,2019,0.9042,0.035,0.867,0.098
https://openalex.org/W2954573930,2019,-0.2023,0.07,0.869,0.061
https://openalex.org/W2954588735,2019,0.9852,0.0,0.836,0.164
https://openalex.org/W2954665394,2019,0.9493,0.029,0.888,0.084
https://openalex.org/W2954728443,2019,0.9329,0.042,0.818,0.14
https://openalex.org/W2954799143,2019,0.7964,0.042,0.86,0.097
https://openalex.org/W2954925895,2019,0.9349,0.031,0.846,0.124
https://openalex.org/W2955056865,2019,0.9884,0.027,0.829,0.144
https://openalex.org/W2955186478,2019,-0.5764,0.055,0.912,0.033
https://openalex.org/W2955439236,2019,0.2762,0.022,0.944,0.034
https://openalex.org/W2955647399,2019,0.9335,0.023,0.869,0.108
https://openalex.org/W2955648041,2019,0.9819,0.062,0.744,0.194
https://openalex.org/W2955756477,2019,0.1908,0.053,0.893,0.054
https://openalex.org/W2955760494,2019,0.8363,0.018,0.889,0.093
https://openalex.org/W2955916013,2019,0.9253,0.041,0.856,0.103
https://openalex.org/W2956158318,2019,0.9663,0.017,0.909,0.074
https://openalex.org/W2956189876,2019,0.1779,0.107,0.788,0.105
https://openalex.org/W2956518755,2019,0.8316,0.0,0.941,0.059
https://openalex.org/W2956931586,2019,0.9337,0.032,0.86,0.108
https://openalex.org/W2957287457,2019,0.9676,0.066,0.791,0.143
https://openalex.org/W2957877423,2019,0.9968,0.074,0.834,0.093
https://openalex.org/W2957940343,2019,0.9999,0.035,0.847,0.118
https://openalex.org/W2958096882,2019,0.9316,0.034,0.86,0.106
https://openalex.org/W2958174186,2019,0.9501,0.023,0.893,0.084
https://openalex.org/W2958391691,2019,0.0,0.06,0.888,0.051
https://openalex.org/W2958432776,2019,0.9607,0.038,0.898,0.065
https://openalex.org/W2958958306,2019,0.9872,0.0,0.862,0.138
https://openalex.org/W2959790953,2019,0.9932,0.01,0.785,0.206
https://openalex.org/W2959902737,2019,0.9349,0.023,0.861,0.116
https://openalex.org/W2960069189,2019,0.9989,0.068,0.831,0.101
https://openalex.org/W2960453274,2019,0.9686,0.058,0.749,0.193
https://openalex.org/W2960530668,2019,0.9709,0.027,0.79,0.183
https://openalex.org/W2960852378,2019,0.101,0.078,0.827,0.095
https://openalex.org/W2960897366,2019,0.959,0.027,0.878,0.095
https://openalex.org/W2960945789,2019,0.7007,0.009,0.925,0.066
https://openalex.org/W2961171609,2019,0.9935,0.031,0.764,0.205
https://openalex.org/W2961607208,2019,0.8271,0.011,0.931,0.058
https://openalex.org/W2961616453,2019,0.9798,0.011,0.833,0.156
https://openalex.org/W2961681090,2019,0.2263,0.014,0.956,0.03
https://openalex.org/W2961736337,2019,0.9493,0.0,0.876,0.124
https://openalex.org/W2962697767,2019,-0.9666,0.098,0.861,0.041
https://openalex.org/W2962744944,2019,0.8555,0.065,0.809,0.127
https://openalex.org/W2962774305,2019,-0.4019,0.018,0.982,0.0
https://openalex.org/W2962890509,2019,0.9631,0.006,0.904,0.089
https://openalex.org/W2962930487,2019,0.9583,0.012,0.914,0.074
https://openalex.org/W2963052300,2019,0.8628,0.02,0.916,0.064
https://openalex.org/W2963062282,2019,0.3818,0.018,0.948,0.034
https://openalex.org/W2963139148,2019,0.3071,0.026,0.934,0.04
